Hechos_Id,Número De Victimas,Fecha,Año,Mes,Dia,Día Semana,Estación,Hora,Franja Horaria,Lugar Del Hecho,Tipo De Calle,Calle,Cruce,Comuna,Barrio,Participantes,Víctima,Acusado,Rol,Sexo,Edad,Rango Etario
2019-0040,1,2019-05-09,2019,Mayo,9,Jueves,Otoño,12:45:00,12,PUAN Y SANTANDER,CALLE,PUAN,True,Comuna 7,Parque Chacabuco,MOTO-SD,MOTO,SD,CONDUCTOR,MASCULINO,44,41-60
2019-0041,1,2019-05-11,2019,Mayo,11,Sábado,Otoño,20:30:00,20,"ALBERDI, JUAN BAUTISTA AV. Y ANDALGALA",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",True,Comuna 9,Mataderos,MULTIPLE,AUTO,MULTIPLE,PASAJERO_ACOMPAÑANTE,FEMENINO,78,61+
2019-0042,1,2019-05-14,2019,Mayo,14,Martes,Otoño,15:00:00,15,LIMA Y CONSTITUCION,CALLE,LIMA,True,Comuna 1,Constitucion,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,39,26-40
2019-0043,1,2019-05-21,2019,Mayo,21,Martes,Otoño,09:00:00,9,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,CORDOBA AV.,True,Comuna 1,Retiro,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,FEMENINO,22,19-25
2019-0044,1,2019-05-27,2019,Mayo,27,Lunes,Otoño,12:45:00,12,BOEDO AV. 650,AVENIDA,BOEDO AV.,False,Comuna 5,Almagro,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,77,61+
2019-0045,1,2019-06-03,2019,Junio,3,Lunes,Invierno,07:27:00,7,DEL LIBERTADOR AV. Y REPUBLICA DE LA INDIA,AVENIDA,DEL LIBERTADOR AV.,True,Comuna 14,Palermo,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,33,26-40
2019-0046,1,2019-06-04,2019,Junio,4,Martes,Invierno,09:00:00,9,GRAL PAZ Y CABILDO,GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 0,Límite o Afueras,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,26,26-40
2019-0047,1,2019-06-06,2019,Junio,6,Jueves,Invierno,10:00:00,10,CASEROS AV. 1700,AVENIDA,CASEROS AV.,False,Comuna 4,Barracas,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,76,61+
2019-0048,1,2019-06-07,2019,Junio,7,Viernes,Invierno,07:00:00,7,AVELLANEDA AV. 1548,AVENIDA,AVELLANEDA AV.,False,Comuna 6,Caballito,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,32,26-40
2019-0049,1,2019-06-08,2019,Junio,8,Sábado,Invierno,09:20:00,9,CIUDAD DE LA PAZ Y MENDOZA,CALLE,CIUDAD DE LA PAZ,True,Comuna 13,Belgrano,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,72,61+
2019-0050,1,2019-06-08,2019,Junio,8,Sábado,Invierno,23:35:00,23,"SALGUERO, JERONIMO Y HONDURAS AV.",AVENIDA,"SALGUERO, JERONIMO",True,Comuna 14,Palermo,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,21,19-25
2019-0051,1,2019-06-11,2019,Junio,11,Martes,Invierno,10:00:00,10,"FILIBERTO, JUAN DE DIOS Y OLAVARRIA",CALLE,"FILIBERTO, JUAN DE DIOS",True,Comuna 4,Boca,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,41,41-60
2019-0053,1,2019-06-14,2019,Junio,14,Viernes,Invierno,17:20:00,17,ASTURIAS AV. Y CASTAÑARES AV.,AVENIDA,ASTURIAS AV.,True,Comuna 8,Villa Lugano,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,49,41-60
2019-0054,1,2019-06-20,2019,Junio,20,Jueves,Invierno,03:00:00,3,GANDARA 2976,CALLE,GANDARA,False,Comuna 15,Parque Chas,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21,19-25
2019-0055,1,2019-06-20,2019,Junio,20,Jueves,Invierno,19:45:00,19,"GUEVARA, TRINIDAD Y MADERO, EDUARDO AV.",AVENIDA,"GUEVARA, TRINIDAD",True,Comuna 1,San Nicolas,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,47,41-60
2019-0056,1,2019-06-29,2019,Junio,29,Sábado,Invierno,17:16:00,17,BOYACA AV. 305,AVENIDA,BOYACA AV.,False,Comuna 7,Flores,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,75,61+
2019-0057,1,2019-07-05,2019,Julio,5,Viernes,Invierno,19:00:00,19,ARTILLEROS Y LA PAMPA,CALLE,ARTILLEROS,True,Comuna 13,Belgrano,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,63,61+
2019-0058,1,2019-07-10,2019,Julio,10,Miércoles,Invierno,09:20:00,9,AUTOPISTA PERITO MORENO ALTURA PASO A NIVEL DE IRIGOYEN,AUTOPISTA,AUTOPISTA PERITO MORENO,False,Comuna 10,Villa Luro,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,39,26-40
2019-0059,1,2019-07-13,2019,Julio,13,Sábado,Invierno,22:35:00,22,15 DE NOVIEMBRE DE 1889 Y SANTIAGO DEL ESTERO,CALLE,15 DE NOVIEMBRE DE 1889,True,Comuna 1,Constitucion,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,30,26-40
2019-0060,1,2019-07-17,2019,Julio,17,Miércoles,Invierno,11:20:00,11,"ACOSTA, MARIANO AV. Y FALCON, RAMON L., CNEL.",AVENIDA,"ACOSTA, MARIANO AV.",True,Comuna 10,Velez Sarsfield,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,78,61+
2019-0061,1,2019-07-17,2019,Julio,17,Miércoles,Invierno,18:40:00,18,11 DE SEPTIEMBRE DE 1888 Y MENDOZA,CALLE,11 DE SEPTIEMBRE DE 1888,True,Comuna 13,Belgrano,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,58,41-60
2019-0062,1,2019-08-01,2019,Agosto,1,Jueves,Invierno,23:00:00,23,"PINO, VIRREY DEL Y CAMPOS, LUIS M. AV.",AVENIDA,"PINO, VIRREY DEL",True,Comuna 13,Belgrano,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,60,61+
2019-0063,1,2019-08-04,2019,Agosto,4,Domingo,Invierno,01:30:00,1,FOREST AV. Y MAURE,AVENIDA,FOREST AV.,True,Comuna 15,Chacarita,MOTO-PASAJEROS,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,74,61+
2019-0064,1,2019-08-06,2019,Agosto,6,Martes,Invierno,03:15:00,3,"BOYACA AV. Y AVELLANEDA AV,",AVENIDA,BOYACA AV.,True,Comuna 7,Flores,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,20,19-25
2019-0065,1,2019-08-08,2019,Agosto,8,Jueves,Invierno,16:45:00,16,BARCO CENTENERA DEL Y TILCARA,CALLE,BARCO CENTENERA DEL,True,Comuna 4,Nueva Pompeya,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,55,41-60
2019-0066,1,2019-08-11,2019,Agosto,11,Domingo,Invierno,21:15:00,21,RIESTRA AV. Y BOLIVAR,AVENIDA,RIESTRA AV.,True,Comuna 7,Flores,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,40,41-60
2019-0067,1,2019-08-14,2019,Agosto,14,Miércoles,Invierno,15:00:00,15,"CASTRO, EMILIO 4706",CALLE,"CASTRO, EMILIO",False,Comuna 10,Villa Luro,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,35,26-40
2019-0068,1,2019-08-14,2019,Agosto,14,Miércoles,Invierno,17:40:00,17,27 DE FEBRERO AV. 5600,AVENIDA,27 DE FEBRERO AV.,False,Comuna 8,Villa Soldati,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,53,41-60
2019-0069,1,2019-08-17,2019,Agosto,17,Sábado,Invierno,05:25:00,5,"GARAY, JUAN DE AV. 2874",AVENIDA,"GARAY, JUAN DE AV.",False,Comuna 4,Parque Patricios,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,43,41-60
2019-0070,1,2019-08-22,2019,Agosto,22,Jueves,Invierno,12:30:00,12,"SCALABRINI ORTIZ, RAUL AV. y GORRITI",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",True,Comuna 14,Palermo,MOTO-BICICLETA,MOTO,BICICLETA,CONDUCTOR,MASCULINO,25,26-40
2019-0071,1,2019-08-27,2019,Agosto,27,Martes,Invierno,11:30:00,11,PRIMERA JUNTA Y OLIVERA AV.,AVENIDA,PRIMERA JUNTA,True,Comuna 9,Parque Avellaneda,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,40,41-60
2019-0072,1,2019-08-28,2019,Agosto,28,Miércoles,Invierno,06:20:00,6,"ALBERDI, JUAN BAUTISTA AV. Y AZUL",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",True,Comuna 10,Floresta,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,22,19-25
2019-0073,1,2019-08-29,2019,Agosto,29,Jueves,Invierno,01:50:00,1,ALVAREZ THOMAS AV. 1788,AVENIDA,ALVAREZ THOMAS AV.,False,Comuna 15,Villa Ortuzar,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,29,26-40
2019-0074,1,2019-08-29,2019,Agosto,29,Jueves,Invierno,09:00:00,9,"LUGONES, LEOPOLDO AV. Y PAZ, GRAL. AV.",AUTOPISTA,"LUGONES, LEOPOLDO AV.",True,Comuna 13,Nuñez,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,35,26-40
2019-0075,1,2019-08-30,2019,Agosto,30,Viernes,Invierno,23:20:00,23,SAN ANTONIO Y LUJAN,CALLE,SAN ANTONIO,True,Comuna 4,Barracas,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,31,26-40
2019-0076,1,2019-09-05,2019,Septiembre,5,Jueves,Primavera,18:00:00,18,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA DON PEDRO DE MENDOZA AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,False,Comuna 4,Barracas,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,29,26-40
2019-0077,1,2019-09-08,2019,Septiembre,8,Domingo,Primavera,03:40:00,3,"FIGUEROA ALCORTA, PRES. AV. Y TAGLE",AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",True,Comuna 14,Palermo,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,28,26-40
2019-0078,1,2019-09-12,2019,Septiembre,12,Jueves,Primavera,08:25:00,8,"EINSTEIN, ALBERTO Y ALCORTA, AMANCIO AV.",AVENIDA,"EINSTEIN, ALBERTO",True,Comuna 4,Nueva Pompeya,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,72,61+
2019-0079,1,2019-09-17,2019,Septiembre,17,Martes,Primavera,05:30:00,5,AGRELO Y COLOMBRES,CALLE,AGRELO,True,Comuna 5,Almagro,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,57,41-60
2019-0080,1,2019-09-17,2019,Septiembre,17,Martes,Primavera,18:40:00,18,"CABILDO AV. y PAZ, GRAL. AV.",GRAL PAZ,CABILDO AV.,True,Comuna 0,Límite o Afueras,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,76,61+
2019-0081,1,2019-09-23,2019,Septiembre,23,Lunes,Primavera,16:00:00,16,ELCANO AV. 4300,AVENIDA,ELCANO AV.,False,Comuna 15,Chacarita,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,67,61+
2019-0082,1,2019-09-25,2019,Septiembre,25,Miércoles,Primavera,07:45:00,7,"RABANAL, FRANCISCO, INTENDENTE AV. 2428",AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",False,Comuna 8,Villa Soldati,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,MASCULINO,47,41-60
2019-0083,1,2019-09-26,2019,Septiembre,26,Jueves,Primavera,08:00:00,8,MONTE Y CORVALAN,CALLE,MONTE,True,Comuna 9,Mataderos,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,73,61+
2019-0084,1,2019-09-27,2019,Septiembre,27,Viernes,Primavera,11:45:00,11,TANDIL Y LA FUENTE,CALLE,TANDIL,True,Comuna 7,Flores,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,FEMENINO,40,41-60
2019-0085,1,2019-10-09,2019,Octubre,9,Miércoles,Primavera,22:18:00,22,CARDOSO Y BACACAY,CALLE,CARDOSO,True,Comuna 10,Velez Sarsfield,BICICLETA-TREN,BICICLETA,TREN,CICLISTA,MASCULINO,20,19-25
2019-0086,1,2019-10-15,2019,Octubre,15,Martes,Primavera,14:10:00,14,CORRIENTES AV. 6700,AVENIDA,CORRIENTES AV.,False,Comuna 15,Chacarita,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,29,26-40
2019-0087,1,2019-10-21,2019,Octubre,21,Lunes,Primavera,21:00:00,21,ALVAREZ THOMAS AV. Y MENDOZA,AVENIDA,ALVAREZ THOMAS AV.,True,Comuna 12,Villa Urquiza,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,41,41-60
2019-0088,1,2019-10-22,2019,Octubre,22,Martes,Primavera,20:00:00,20,"ALCORTA, AMANCIO AV. Y BONAVENA, OSCAR NATALIO",AVENIDA,"ALCORTA, AMANCIO AV.",True,Comuna 4,Nueva Pompeya,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,27,26-40
2019-0089,1,2019-10-23,2019,Octubre,23,Miércoles,Primavera,15:45:00,15,"BROWN, ALTE. AV. Y BLANES, JUAN MANUEL",AVENIDA,"BROWN, ALTE. AV.",True,Comuna 4,Boca,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,92,61+
2019-0090,1,2019-10-24,2019,Octubre,24,Jueves,Primavera,18:26:00,18,"ALBERDI, JUAN BAUTISTA AV. 5455",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",False,Comuna 9,Mataderos,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,67,61+
2019-0091,1,2019-11-01,2019,Noviembre,1,Viernes,Primavera,20:50:00,20,"JUSTO, JUAN B. AV. Y CAMARGO",AVENIDA,"JUSTO, JUAN B. AV.",True,Comuna 15,Villa Crespo,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,35,26-40
2019-0092,1,2019-11-03,2019,Noviembre,3,Domingo,Primavera,10:30:00,10,"BRIN, MINISTRO Y SUAREZ",CALLE,"BRIN, MINISTRO",True,Comuna 4,Boca,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,37,26-40
2019-0093,1,2019-11-13,2019,Noviembre,13,Miércoles,Primavera,11:50:00,11,"NIZA Y JUSTO, JUAN B. AV.",AVENIDA,NIZA,True,Comuna 11,Villa Gral. Mitre,BICICLETA-OTRO,BICICLETA,OTRO,CICLISTA,MASCULINO,16,0-18
2019-0094,1,2019-11-18,2019,Noviembre,18,Lunes,Primavera,14:00:00,14,CAMARGO Y SERRANO,CALLE,CAMARGO,True,Comuna 15,Villa Crespo,MOTO-OTRO,MOTO,OTRO,PASAJERO_ACOMPAÑANTE,FEMENINO,19,19-25
